contract_id,account_id,quickbooks_business_unit_id,quickbooks_customer_id,deal_id,contract_name,contract_description,contract_status,hosting,amount,payment_type,customer_display_type,engagement_type,clickup_folder_id,contract_type,services_provided,contract_start_date,contract_renewal_date,contract_end_date,points_purchased,points_working,points_delivered,points_balance,priority,account_manager,team_manager,points_burden,monthly_points_allotment,link_to_slack_channel,created_at,updated_at,external_id,dollar_per_hour,autorenewal,initial_term_length,subsequent_term_length,notice_period,next_invoice_date
626eb138-648b-4c74-a928-1604d9243a8e,41e0edc9-5f68-4269-8d45-c48cb18a308c,193514801304854,1689,34562006594,Ricoh - Marketing services,"Marketing services such as content creation, creative services, etc.",active,false,9500.00,invoice,points,tactical,90172318974,recurring,,2025-10-01,,,,,,,Tier 2,89230992,89383198,,95.00,,2025-05-13 12:27:20.894674+00,2026-02-07 13:14:27.64633+00,MID20259631,,false,182,0,0,2026-03-01
d74fe013-f46b-4401-99d4-0c21bf7e7564,a7bfb92d-1701-4806-9618-f4df1a27e180,193514801304854,2093,28632228664,Numeric - Podcast services,"Podcast services, including editing, writing, images, etc",active,false,3500.00,invoice,points,tactical,90171999273,recurring,,2024-11-25,,,,,,,Tier 4,89321438,50351772,,45.00,,2025-05-13 12:04:49.63534+00,2026-02-07 13:14:27.797265+00,MID20256737,,true,90,90,-45,2026-03-01
a0bc54c6-1ce1-462b-af74-b7fd8994294a,43ff3784-5836-42a7-bfb6-771da4663abe,193514801304854,2101,29418410521,Noetic - Marketing services,"ABM, paid, content, performance reporting",canceled,false,8000.00,invoice,points,strategic,90172053425,recurring,,2025-01-22,,,,,,,Tier 4,89230992,89288697,,80.00,,2025-05-13 11:58:15.840285+00,2026-01-02 19:24:59.193336+00,MID20252371,,true,343,90,-45,2026-01-01
f0528a87-a789-4a97-91f0-365d1c89f610,869f8dc3-00a8-4997-962a-d8e359ddda5d,123145757279014,742,21821012483,NEACH - Content marketing services,Podcast content services,active,false,5500.00,credit_card,points,tactical,90101547984,recurring,,2023-11-15,,,,,,,Tier 4,89391258,50351772,,55.00,,2025-05-13 11:49:16.088876+00,2025-12-08 19:40:47.49923+00,MID20259295,,true,90,90,-45,
e575957b-40a2-4805-8142-300676f8ba10,ee7a11ea-9d19-45e6-84f1-a5fb24cddd50,123145757279014,640,21820876971,Kolbe - Marketing services,"Content, paid, ABM",canceled,false,6000.00,credit_card,points,tactical,90020895720,recurring,,2024-01-08,,,,,,,Tier 4,89230992,89288697,,80.00,,2025-05-13 02:33:09.949505+00,2026-01-02 18:52:27.091398+00,MID20255562,,true,90,90,-45,2025-07-18
2a68cce9-9d9a-4975-93b1-79423190d1fd,bf1a366a-976c-4538-b2f9-a7318ecbdbcc,123145757279014,653,21821068676,Inside Tracker - Podcast services,Podcast content services,active,false,2500.00,credit_card,points,tactical,90020895704,recurring,,2024-08-22,,,,,,,Tier 4,89391258,50351772,,35.00,,2025-05-13 02:24:12.832006+00,2025-12-22 18:27:28.666438+00,MID20256650,,true,90,90,45,
f4977d24-7a91-4f15-b94c-90c4b66043f5,419d7721-d186-4380-bb9f-6f12204663d4,193514801304854,1626,21821049386,Hydrian - Marketing services,"ABM, paid, content, website maintenance",active,false,4000.00,invoice,points,strategic,115272781,recurring,,2024-05-01,,,,,,,Tier 3,95153711,50351772,,75.00,,2025-05-13 02:16:16.857979+00,2026-02-07 13:14:24.228742+00,MID20255922,,true,30,30,-45,2026-03-01
c75cc6aa-f039-4f95-9fdf-cb7d2c51d43d,ce9103d3-a98b-4b9d-ae2f-24464fac1e2a,193514801304854,2055,21821017934,COFACE - Marketing services,"ABM, paid, content",inactive,false,10000.00,invoice,points,strategic,90171413264,recurring,,2024-08-15,,,,,,,Tier 4,89230992,67296059,,100.00,,2025-05-13 02:09:35.581478+00,2025-09-30 17:34:24.856104+00,MID20253851,,false,90,90,-45,2025-06-01
95e4610f-7db1-45e4-9172-d869d27b3f54,16d05491-2b17-4dd8-bf33-605c60ef1ab3,193514801304854,2144,36609562719,Agrippon - Aligned Growth Engine,AGE project,completed,false,8000.00,invoice,points,strategic,90172414537,project,,2025-05-02,,,,,,,Tier 1,60810284,60810281,,0.00,,2025-05-13 01:54:24.697086+00,2025-06-06 15:48:13.030985+00,MID20254922,,false,,,,
1c97fdcc-44d1-4c7f-ae7e-e321538f8e07,79218c11-1a02-4dc1-8c6b-750cec933915,193514801304854,1901,36153542941,WeFixFreight - Marketing services,"ABM, paid, content, website maintenance",active,false,5000.00,invoice,points,strategic,90020711102,recurring,,2023-06-18,,,,,,,Tier 4,89383198,50351772,,50.00,,2025-05-10 04:19:50.46651+00,2026-02-07 13:14:27.249866+00,MID20256524,,true,210,90,-45,2026-03-01
89a11cbe-e1fa-437e-911b-ad5c1ec7101e,7934a4a4-632b-4e48-b7ba-fe916fd9c19b,193514801304854,1768,21821145128,BioSafe - Marketing services,"ABM, paid, content, website maintenance",active,false,10300.00,credit_card,points,tactical,115336658,recurring,,2023-08-11,,,,,,,Tier 4,89312700,50351772,,100.00,,2025-05-07 20:34:39.91376+00,2026-02-07 13:14:28.203229+00,MID20259985,,true,90,90,-45,2026-03-01
46803270-1215-49e3-be20-57cd40c4c1c6,e98573e9-e8b6-489d-8c3f-042533bfd2d7,123145757279014,678,21821104272,Bazaarvoice - Content marketing services,"Video content, marketing services",active,false,2500.00,invoice,points,tactical,90020895722,recurring,,2024-01-12,,,,,,,Tier 4,89391258,50351772,,25.00,,2025-05-07 20:12:51.971329+00,2026-02-07 13:14:24.425799+00,MID20259914,,true,90,90,-45,2026-04-01
859e1b35-f3e9-4386-8902-c42f3a2e3d81,d4239e9a-bbc2-4b21-90b5-8ac37d08dc65,193514801304854,2074,22571803409,Shockoe - Marketing Services,"Marketing services such as paid, content, ABM",canceled,false,7000.00,invoice,points,strategic,90171847471,recurring,,2024-12-01,,,,,,,Tier 4,89383198,89288697,,100.00,,2025-05-07 16:30:23.525692+00,2026-01-02 19:08:12.808482+00,MID20257538,,true,180,90,-45,2026-01-01
1dfa0740-7026-41e8-99d2-30d23c1affdc,0b664faf-94c1-4231-8c68-8e1a317d2f21,123145757279014,555,21820876973,Tyfone - Content marketing services,"Content marketing, podcast editing, writing, video production",active,false,4500.00,credit_card,points,tactical,90171663025,recurring,,2024-07-18,,,,,,,Tier 4,89391258,50351772,,45.00,,2025-05-07 14:44:11.619516+00,2025-10-16 02:27:06.622723+00,MID20258836,,true,90,90,-45,
424a7ded-456e-4119-9056-05c52f958632,88a9c8ea-cede-474b-88c9-932de6bb32f0,193514801304854,2141,34825468296,PTO Exchange - Marketing Services,"ABM, paid, content",active,false,10000.00,invoice,points,strategic,90172270333,recurring,,2025-04-17,,,,,,,Tier 1,89230992,89383198,,130.00,,2025-05-05 20:30:54.019527+00,2026-02-07 13:14:24.722772+00,MID20252944,,true,180,90,-45,2026-03-01
f0844898-d409-4620-94cb-582697895479,77fb0444-265f-4bfd-ab0b-617517dc5071,193514801304854,2126,34825468052,Planon - Marketing Services,"ABM, paid services and content",active,false,6000.00,invoice,points,strategic,90172263723,recurring,,2025-04-11,,,,,,,Tier 1,89321438,50351772,,60.00,,2025-05-05 04:20:37.584567+00,2026-02-07 13:14:27.112132+00,MID20253611,,true,270,90,-45,2026-03-01
08c6a7d9-7725-4985-9727-539b0511f5f4,5e814985-78f9-4dea-8694-3939351de369,193514801304854,2103,29370305802,Global Shared Services - Marketing Services,Marketing services,active,false,9000.00,invoice,points,tactical,90172066317,recurring,,2025-01-01,,,,,,,Tier 4,95153711,50351772,,110.00,,2025-05-05 04:01:13.565422+00,2026-02-07 13:14:28.521786+00,MID20259442,,true,90,90,-45,2025-06-01
d47849bd-f435-43a2-8576-7c6e09b33288,db03fbec-af3c-4a03-b820-7eb946fc8e8c,193514801304854,2065,21955977240,Finley - Marketing Services,Services,inactive,false,6500.00,invoice,points,tactical,90171792489,recurring,,2024-09-03,,,,,,,Tier 4,89288697,89288697,,65.00,,2025-05-05 03:38:25.147891+00,2025-09-01 14:34:09.801849+00,MID20256900,,true,90,90,-45,2025-06-01
2e567277-63cb-4e5c-8bf8-863a82c35e62,65da856f-7eaa-45d4-a213-a649bbd4c50c,193514801304854,1674,33448290109,Avanti Systems - Marketing Services,Stuff,inactive,false,9500.00,invoice,points,strategic,90172318908,recurring,,2025-04-01,,,,,,,Tier 4,89321438,60810284,,95.00,,2025-05-05 00:44:54.247416+00,2025-09-30 17:20:36.22729+00,MID20258212,,false,180,0,0,2025-06-01
edc65e33-1ebe-426f-86ed-ec9194f8e359,005705a4-009c-4a1f-86e7-454b7667d04d,193514801304854,1977,21821104273,iCorps - Marketing Services,"Marketing services such as ABM, content, and website maintenance",active,false,6500.00,invoice,points,strategic,90171012399,recurring,,2024-02-01,,,,,,,Tier 4,89230992,89288697,,65.00,,2025-04-22 12:01:00.620446+00,2026-02-07 13:14:27.978506+00,MID20240005,,true,90,90,-45,2026-03-01
647614dd-d464-47a8-af00-f8215b6dc435,3c8fe5aa-bdd7-42ec-a4e1-7472d06fa449,193514801304854,2102,29903675830,AutoBytes - Aligned Growth Engine,Some interesting stuff here,completed,false,8000.00,credit_card,points,strategic,,project,,2024-12-10,,,,,,,,,,,,,2025-04-17 03:18:26.201437+00,2025-05-06 01:23:08.220064+00,MID20252025,,,,,,
e82b7c41-6d8a-47f9-b6c3-9d1a2e3f4b5c,f6fe0b46-52a7-4265-8509-5e78b2b84675,123145757279014,889,33118027558,Ease - Podcast Services,Podcast production services,active,false,2500.00,invoice,points,tactical,90172275914,recurring,,2025-03-13,,,100,,,,Tier 4,89312700,89383198,,45.00,,2025-04-16 05:10:19.185+00,2026-02-07 13:14:27.177092+00,MID20250002,,true,90,90,-45,2026-03-01
d94a66c7-a368-4301-a59e-bd31fb1f1997,3c8fe5aa-bdd7-42ec-a4e1-7472d06fa449,193514801304854,2102,30791559246,AutoBytes - Marketing Services,Some interesting stuff here,inactive,false,10000.00,credit_card,points,strategic,90172035825,recurring,"[""content"",""social""]",2025-10-01,,,100,0,0,100,Tier 4,89230992,89288697,,100.00,,2025-04-13 21:08:53.151202+00,2025-11-03 13:53:19.320764+00,MID20250001,,true,30,0,0,2025-06-01
